thomas_num,thomas_name,id,icpsr,congress,year,st_name,cd,Democrat?,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,LES,LES Rank In Party,Total in Party,Benchmark,Expectations?
1679,"Royer, William",960511,14676,96,1979-80,CA,11,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0.101790182,115,160,0.204633296,Below Expectations
1680,"Rudd, Eldon",960304,14449,96,1979-80,AZ,4,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0.300175786,62,160,0.245529652,Meets Expectations
1681,"Runnels, Harold",963102,13038,96,1979-80,NM,2,1,0,0,0,0,0,13,4,4,4,3,2,0,0,0,0,1.702117682,65,277,1.677845716,Meets Expectations
1682,"Russo, Martin",961303,14271,96,1979-80,IL,3,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0.389585435,162,277,1.596053004,Below Expectations
1683,"Sabo, Martin",962305,14656,96,1979-80,MN,5,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.075377256,235,277,0.333463907,Below Expectations
1684,"Santini, James",962801,14272,96,1979-80,NV,1,1,0,0,0,0,0,13,5,6,6,3,2,1,1,1,1,2.219230175,53,277,1.596053004,Meets Expectations
1685,"Satterfield, David",964603,10767,96,1979-80,VA,3,1,3,3,3,3,2,36,0,0,0,0,0,0,0,0,0,2.700764418,39,277,1.800534844,Meets Expectations
1686,"Sawyer, Harold",962205,14450,96,1979-80,MI,5,0,1,1,1,1,1,12,0,0,0,0,4,1,1,1,1,1.113231063,13,160,0.245529652,Exceeds Expectations
1687,"Scheuer, James",963211,10768,96,1979-80,NY,11,1,4,4,4,2,2,8,1,1,1,1,1,0,0,0,0,2.992265463,31,277,1.596053004,Exceeds Expectations
1688,"Schroeder, Patricia",960601,14051,96,1979-80,CO,1,1,3,3,3,3,2,16,0,0,0,0,0,0,0,0,0,2.485400677,47,277,1.636949301,Exceeds Expectations
1689,"Schulze, Richard",963805,14273,96,1979-80,PA,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0.172290862,86,160,0.286426008,Meets Expectations
1690,"Sebelius, Keith",961601,12029,96,1979-80,KS,1,0,0,0,0,0,0,24,0,0,0,0,3,1,1,1,0,0.316317827,59,160,0.409115106,Meets Expectations
1691,"Seiberling, John",963514,13040,96,1979-80,OH,14,1,1,1,1,1,1,33,1,1,1,0,1,0,0,0,0,1.503290296,78,277,1.677845716,Meets Expectations
1692,"Sensenbrenner, James",964909,14657,96,1979-80,WI,9,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0.077530891,123,160,0.204633296,Below Expectations
1693,"Shannon, James",962105,14658,96,1979-80,MA,5,1,1,0,1,1,0,15,1,1,0,0,1,0,0,0,0,0.694290161,134,277,0.333463907,Exceeds Expectations
1694,"Sharp, Philip",961410,14274,96,1979-80,IN,10,1,0,0,0,0,0,3,1,1,0,0,3,1,1,0,0,0.233751267,189,277,0.415256649,Meets Expectations
1695,"Shelby, Richard",960107,14659,96,1979-80,AL,7,1,0,0,0,0,0,12,1,1,1,0,1,0,0,0,0,0.388474852,163,277,0.333463907,Meets Expectations
1696,"Shumway, Norman",960514,14660,96,1979-80,CA,14,0,0,0,0,0,0,15,1,1,1,0,2,0,0,0,0,0.422933042,46,160,0.204633296,Exceeds Expectations
1697,"Shuster, Bud",963809,14052,96,1979-80,PA,9,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.015075451,156,160,0.327322364,Below Expectations
1698,"Simon, Paul",961324,14275,96,1979-80,IL,24,1,1,1,1,1,0,17,2,2,1,1,2,0,0,0,0,1.319170713,86,277,1.596053004,Meets Expectations
1699,"Skelton, Ike",962504,14451,96,1979-80,MO,4,1,0,0,0,0,0,13,1,1,1,1,0,0,0,0,0,0.573559999,144,277,0.374360263,Exceeds Expectations
1700,"Slack, John",964803.1,8564,96,1979-80,WV,3,1,1,1,1,1,1,19,1,1,1,1,0,0,0,0,0,1.526852727,76,277,1.923223853,Meets Expectations
1701,"Smith, Virginia",962703,14276,96,1979-80,NE,3,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0.165829957,91,160,0.286426008,Meets Expectations
1702,"Smith, Neal",961504,8672,96,1979-80,IA,4,1,3,2,3,2,0,28,6,6,2,0,2,0,0,0,0,2.720355988,37,277,5.480635643,Below Expectations
1703,"Snowe, Olympia",961902,14661,96,1979-80,ME,2,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,1,0.16424562,92,160,0.204633296,Meets Expectations
1704,"Snyder, M.",961704,10626,96,1979-80,KY,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.064609073,130,160,0.450011462,Below Expectations
1705,"Solarz, Stephen",963213,14277,96,1979-80,NY,13,1,1,1,1,1,0,24,0,1,1,0,15,0,0,0,0,0.999777973,110,277,1.596053004,Meets Expectations
1706,"Solomon, Gerald",963229,14662,96,1979-80,NY,29,0,0,0,0,0,0,25,0,0,0,0,3,0,1,1,1,0.345618427,57,160,0.204633296,Exceeds Expectations
1707,"Spellman, Gladys",962005,14278,96,1979-80,MD,5,1,3,3,3,3,3,40,7,7,6,4,2,0,0,0,0,5.512074471,13,277,1.596053004,Exceeds Expectations
1708,"Spence, Floyd",964002,13042,96,1979-80,SC,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.021536358,155,160,0.36821875,Below Expectations
1709,"St Germain, Fernand",963901,10561,96,1979-80,RI,1,1,1,0,1,1,1,28,0,0,0,0,1,0,0,0,0,1.02472949,108,277,1.882327557,Meets Expectations
1710,"Stack, Edward",960912,14663,96,1979-80,FL,12,1,2,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0.964060962,113,277,0.333463907,Exceeds Expectations
1711,"Staggers, Harley",964802,8824,96,1979-80,WV,2,1,7,6,6,5,0,62,2,3,1,0,3,0,0,0,0,4.219120502,21,277,4.504321098,Meets Expectations
1712,"Stangeland, Arlan",962307,14466,96,1979-80,MN,7,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0.105528153,113,160,0.245529652,Below Expectations
1713,"Stanton, J.",963511,10773,96,1979-80,OH,11,0,0,0,0,0,0,7,0,0,0,0,2,1,1,1,1,0.166399255,89,160,0.490907818,Below Expectations
1714,"Stark, Fortney",960509,14053,96,1979-80,CA,9,1,1,1,1,1,1,23,1,1,1,1,2,0,0,0,0,1.574232697,73,277,1.636949301,Meets Expectations
1715,"Steed, Tom",963604,8866,96,1979-80,OK,4,1,2,2,2,2,1,4,0,0,0,0,2,1,1,1,1,1.558520913,75,277,2.127705574,Meets Expectations
1716,"Stenholm, Charles",964317,14664,96,1979-80,TX,17,1,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0.165829957,203,277,0.333463907,Below Expectations
1717,"Stewart, Bennett",961301,14665,96,1979-80,IL,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.043072715,254,277,0.333463907,Below Expectations
1718,"Stockman, David",962204,14453,96,1979-80,MI,4,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0.036611807,143,160,0.245529652,Below Expectations
1719,"Stokes, Louis",963521,12030,96,1979-80,OH,21,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.150754511,208,277,0.537945747,Below Expectations
1720,"Stratton, Samuel",963228,9017,96,1979-80,NY,28,1,1,1,1,1,1,14,1,1,0,0,2,1,1,1,1,1.292948365,88,277,1.923223853,Meets Expectations
1721,"Studds, Gerry",962112,14055,96,1979-80,MA,12,1,1,1,1,1,0,10,1,1,1,0,0,0,0,0,0,0.900527358,118,277,1.636949301,Meets Expectations
1722,"Stump, Bob",960303,94454,96,1979-80,AZ,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.064609073,241,277,0.374360263,Below Expectations
1723,"Swift, Al",964702,14666,96,1979-80,WA,2,1,1,1,1,1,0,9,1,1,0,0,0,0,0,0,0,0.79514432,127,277,0.333463907,Exceeds Expectations
1724,"Symms, Steven",961201,14056,96,1979-80,ID,1,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0.254129022,69,160,0.327322364,Meets Expectations
1725,"Synar, Mike",963602,14667,96,1979-80,OK,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.032304537,261,277,0.333463907,Below Expectations
1726,"Tauke, Thomas",961502,14668,96,1979-80,IA,2,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0.174444497,84,160,0.204633296,Meets Expectations
1727,"Tauzin, W.",961803.2,14679,96,1979-80,LA,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.021536358,265,277,0.333463907,Below Expectations
1728,"Taylor, G.",962507,14057,96,1979-80,MO,7,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.02584363,150,160,0.327322364,Below Expectations
1729,"Thomas, William",960518,14669,96,1979-80,CA,18,0,0,0,0,0,0,10,2,2,2,0,1,1,1,1,1,0.710756302,22,160,0.204633296,Exceeds Expectations
1730,"Thompson, Frank",963004,9322,96,1979-80,NJ,4,1,6,6,6,4,2,19,1,4,4,3,1,0,1,1,1,5.124978542,15,277,5.562427998,Meets Expectations
1731,"Traxler, Bob",962208,14075,96,1979-80,MI,8,1,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,0.187366307,199,277,0.415256649,Below Expectations
1732,"Treen, David",961803.1,14060,96,1979-80,LA,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.086145431,120,160,0.327322364,Below Expectations
1733,"Trible, Paul",964601,14456,96,1979-80,VA,1,0,0,0,0,0,0,11,1,1,1,1,5,0,0,0,0,0.562791824,30,160,0.245529652,Exceeds Expectations
1734,"Udall, Morris",960302,10566,96,1979-80,AZ,2,1,15,11,12,9,1,50,7,7,6,4,3,0,0,0,0,9.067012787,5,277,5.439739227,Exceeds Expectations
1735,"Ullman, Al",963702,9551,96,1979-80,OR,2,1,20,18,20,16,15,37,3,3,2,2,3,0,0,0,0,16.35133362,2,277,4.340735435,Exceeds Expectations
1736,"Van Deerlin, Lionel",960542,10633,96,1979-80,CA,42,1,2,1,1,0,0,4,0,0,0,0,5,1,1,1,1,0.508604705,151,277,1.841431141,Below Expectations
1737,"Vander Jagt, Guy",962209,10794,96,1979-80,MI,9,0,0,0,0,0,0,24,1,1,0,0,1,0,0,0,0,0.42307812,45,160,0.450011462,Meets Expectations
1738,"Vanik, Charles",963522,9623,96,1979-80,OH,22,1,2,1,1,1,0,22,6,6,5,3,1,0,0,0,0,2.773747683,36,277,2.005016565,Meets Expectations
1739,"Vento, Bruce",962304,14458,96,1979-80,MN,4,1,0,0,0,0,0,14,0,0,0,0,2,1,1,0,0,0.187559411,198,277,0.374360263,Meets Expectations
1740,"Volkmer, Harold",962509,14459,96,1979-80,MO,9,1,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0.127064511,214,277,0.374360263,Below Expectations
1741,"Walgren, Doug",963818,14460,96,1979-80,PA,18,1,0,0,0,0,0,6,1,1,1,1,2,0,0,0,0,0.502489984,152,277,0.374360263,Meets Expectations
1742,"Walker, Robert",963816,14461,96,1979-80,PA,16,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0.155061781,96,160,0.245529652,Meets Expectations
1743,"Wampler, William",964609,9802,96,1979-80,VA,9,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0.131371781,105,160,0.450011462,Below Expectations
1744,"Watkins, Wes",963603,14462,96,1979-80,OK,3,1,0,0,0,0,0,10,0,0,0,0,3,1,1,1,0,0.165563315,204,277,0.374360263,Below Expectations
1745,"Waxman, Henry",960524,14280,96,1979-80,CA,24,1,15,13,14,13,4,31,1,3,2,1,1,1,1,1,1,9.685079575,4,277,1.596053004,Exceeds Expectations
1746,"Weaver, James",963704,14281,96,1979-80,OR,4,1,2,2,2,2,0,26,1,1,0,0,2,0,0,0,0,1.518253088,77,277,1.596053004,Meets Expectations
1747,"Weiss, Ted",963220,14463,96,1979-80,NY,20,1,0,0,0,0,0,33,1,2,1,1,1,0,0,0,0,0.869756937,122,277,0.374360263,Exceeds Expectations
1748,"White, Richard",964316,10783,96,1979-80,TX,16,1,3,3,3,3,1,19,0,0,0,0,4,0,0,0,0,2.173378706,55,277,1.800534844,Meets Expectations
1749,"Whitehurst, G.",964602,12033,96,1979-80,VA,2,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0.379039884,54,160,0.409115106,Meets Expectations
1750,"Whitley, Charles",963303,14464,96,1979-80,NC,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.021536358,266,277,0.374360263,Below Expectations
1751,"Whittaker, Bob",961605,14670,96,1979-80,KS,5,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0.036611807,142,160,0.204633296,Below Expectations
1752,"Whitten, Jamie",962401,10075,96,1979-80,MS,1,1,6,6,6,5,5,16,0,0,0,0,0,0,0,0,0,4.962222099,16,277,5.848702908,Meets Expectations
1753,"Williams, Pat",962601,14672,96,1979-80,MT,1,1,0,0,0,0,0,13,1,1,1,0,1,0,0,0,0,0.399243027,159,277,0.333463907,Meets Expectations
1754,"Williams, Lyle",963519,14671,96,1979-80,OH,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.021536358,153,160,0.204633296,Below Expectations
1755,"Wilson, Robert",960541,10249,96,1979-80,CA,41,0,0,0,0,0,0,26,0,0,0,0,11,3,3,3,3,0.563806832,29,160,0.736285985,Meets Expectations
1756,"Wilson, Charles",964302,14062,96,1979-80,TX,2,1,4,4,4,4,2,35,0,0,0,0,3,0,0,0,0,3.232199669,29,277,1.636949301,Exceeds Expectations
1757,"Winn, Larry",961603,11057,96,1979-80,KS,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0.055994529,131,160,0.450011462,Below Expectations
1758,"Wirth, Timothy",960602,14282,96,1979-80,CO,2,1,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0.107415147,224,277,0.415256649,Below Expectations
1759,"Wolff, Lester",963206,10784,96,1979-80,NY,6,1,0,0,0,0,0,39,0,0,0,0,2,0,0,0,0,0.424266249,158,277,1.800534844,Below Expectations
1760,"Wolpe, Howard",962203,14673,96,1979-80,MI,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.012921815,270,277,0.333463907,Below Expectations
1761,"Won Pat, Antonio",96.4,.,96,1979-80,GU,1,.,0,0,0,0,0,29,2,2,2,2,0,0,0,0,0,1.179424524,.,.,1.508118749,Meets Expectations
1762,"Wright, James",964312,10391,96,1979-80,TX,12,1,1,1,1,1,1,8,2,2,1,0,7,2,2,2,2,1.58292532,72,277,0.82422024,Exceeds Expectations
1763,"Wyatt, Joe",964314,14674,96,1979-80,TX,14,1,0,0,0,0,0,8,0,0,0,0,4,1,2,2,2,0.25142774,184,277,0.333463907,Meets Expectations
1764,"Wydler, John",963205,10638,96,1979-80,NY,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0.118449971,108,160,0.531804204,Below Expectations
1765,"Wylie, Chalmers",963515,11058,96,1979-80,OH,15,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0.226131752,71,160,0.450011462,Meets Expectations
1766,"Yates, Sidney",961309,10421,96,1979-80,IL,9,1,2,2,2,2,2,9,1,1,1,1,3,0,0,0,0,2.314315557,50,277,1.800534844,Meets Expectations
1767,"Yatron, Gus",963806,12035,96,1979-80,PA,6,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0.118449971,219,277,1.718742013,Below Expectations
1768,"Young, Don",960201,14066,96,1979-80,AK,1,0,0,0,0,0,0,28,3,3,3,3,4,0,0,0,0,1.610844493,3,160,0.327322364,Exceeds Expectations
1769,"Young, C.W.",960906,13047,96,1979-80,FL,6,0,0,0,0,0,0,48,0,0,0,0,7,1,1,1,1,0.618662775,26,160,0.36821875,Exceeds Expectations
1770,"Young, Robert",962502,14465,96,1979-80,MO,2,1,0,0,0,0,0,2,0,1,1,0,5,0,0,0,0,0.205599174,195,277,0.374360263,Meets Expectations
1771,"Zablocki, Clement",964904,10463,96,1979-80,WI,4,1,10,9,10,8,7,9,0,1,1,1,1,1,1,1,1,7.817483902,6,277,5.685117245,Meets Expectations
1772,"Zeferetti, Leo",963215,14283,96,1979-80,NY,15,1,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,0.608587444,141,277,0.415256649,Meets Expectations
1773,"de la Garza, E.",964315,10716,96,1979-80,TX,15,1,4,4,4,4,3,12,2,2,2,1,2,0,0,0,0,4.025995731,23,277,1.800534844,Exceeds Expectations
1774,"Addabbo, Joseph",973207,10500,97,1981-82,NY,7,1,2,1,2,2,1,24,1,0,0,0,1,0,1,1,1,2.076125383,55,246,2.233774424,Meets Expectations
1775,"Akaka, Daniel",971102,14400,97,1981-82,HI,2,1,0,0,0,0,0,5,0,0,0,0,3,0,1,1,1,0.168031946,186,246,0.48339963,Below Expectations
1776,"Albosta, Donald",972210,14600,97,1981-82,MI,10,1,0,0,0,0,0,14,2,1,0,0,2,0,0,0,0,0.388104975,155,246,0.414402366,Meets Expectations
1777,"Alexander, Bill",970401,12000,97,1981-82,AR,1,1,0,0,0,0,0,16,4,0,0,0,1,0,0,0,0,0.417243034,154,246,0.759388745,Meets Expectations
1778,"Anderson, Glenn",970532,12001,97,1981-82,CA,32,1,4,4,4,4,4,22,3,0,0,0,3,0,1,1,1,5.049945831,16,246,1.957785368,Exceeds Expectations
1779,"Andrews, Ike",973304,14001,97,1981-82,NC,4,1,1,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0.855560064,105,246,1.81979084,Below Expectations
1780,"Annunzio, Frank",971311,10703,97,1981-82,IL,11,1,2,1,2,2,1,21,5,1,1,1,2,1,1,1,1,2.768070936,37,246,2.095779896,Meets Expectations
1781,"Anthony, Beryl",970404,14601,97,1981-82,AR,4,1,0,0,0,0,0,5,2,1,1,1,1,0,0,0,0,0.66983825,120,246,0.414402366,Exceeds Expectations
1782,"Applegate, Douglas",973518,14402,97,1981-82,OH,18,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,1.262274742,87,246,0.48339963,Exceeds Expectations
1783,"Archer, Bill",974307,13002,97,1981-82,TX,7,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0.238596395,97,195,0.586463332,Below Expectations
1784,"Ashbrook, John",973517,10502,97,1981-82,OH,17,0,1,0,0,0,0,50,5,0,0,0,2,0,0,0,0,0.915826261,27,195,0.931449652,Meets Expectations
1785,"Aspin, Les",974901,13003,97,1981-82,WI,1,1,0,0,0,0,0,9,0,0,0,0,2,0,1,0,0,0.135721818,192,246,0.690391421,Below Expectations
1786,"Atkinson, Eugene",973825,94602,97,1981-82,PA,25,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0.100560933,204,246,0.414402366,Below Expectations
1787,"AuCoin, Les",973701,14201,97,1981-82,OR,1,1,0,0,0,0,0,14,3,1,1,0,2,0,0,0,0,0.577247858,136,246,0.552396894,Meets Expectations
1788,"Badham, Robert",970540,14403,97,1981-82,CA,40,0,0,0,0,0,0,4,1,1,1,1,2,0,0,0,0,0.605383933,54,195,0.379471511,Exceeds Expectations
1789,"Bafalis, L.",970910,14003,97,1981-82,FL,10,0,0,0,0,0,0,14,2,0,0,0,1,0,0,0,0,0.283429056,87,195,0.517466068,Meets Expectations
1790,"Bailey, Donald",973821,14603,97,1981-82,PA,21,1,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0.272250324,169,246,0.414402366,Meets Expectations
1791,"Bailey, Wendell",972508,14800,97,1981-82,MO,8,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.115961112,146,195,0.241476968,Below Expectations
1792,"Barnard, Doug",971010,14404,97,1981-82,GA,10,1,0,0,0,0,0,12,2,1,1,1,3,0,0,0,0,0.760588348,114,246,0.48339963,Exceeds Expectations
1793,"Barnes, Michael",972008,14604,97,1981-82,MD,8,1,0,0,0,0,0,7,0,1,1,1,2,0,0,0,0,0.58753103,134,246,1.612799048,Below Expectations
1794,"Beard, Robin",974206,14004,97,1981-82,TN,6,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0.39693746,72,195,0.517466068,Meets Expectations
1795,"Bedell, Berkley",971506,14205,97,1981-82,IA,6,1,2,2,1,1,1,27,3,0,0,0,0,0,0,0,0,1.7562356,67,246,1.750793576,Meets Expectations
1796,"Beilenson, Anthony",970523,14405,97,1981-82,CA,23,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0.076033875,216,246,0.48339963,Below Expectations
1797,"Benedict, Cleve",974802,14801,97,1981-82,WV,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.139639378,18,195,0.241476968,Exceeds Expectations
1798,"Benjamin, Adam",971401.1,14406,97,1981-82,IN,1,1,2,1,2,2,2,3,1,1,1,1,2,0,0,0,0,2.738585234,39,246,1.681796312,Exceeds Expectations
1799,"Bennett, Charles",970903,633,97,1981-82,FL,3,1,0,0,0,0,0,64,7,2,2,1,2,0,0,0,0,1.905779123,62,246,2.647758007,Meets Expectations
1800,"Bereuter, Doug",972701,14605,97,1981-82,NE,1,0,2,2,1,1,0,12,3,1,1,1,0,0,0,0,0,1.548946977,8,195,0.310474247,Exceeds Expectations
1801,"Bethune, Ed",970402,14606,97,1981-82,AR,2,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,1,0.150863007,134,195,0.310474247,Below Expectations
1802,"Bevill, Tom",970104,11000,97,1981-82,AL,4,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1.35880208,84,246,2.026782751,Meets Expectations
1803,"Biaggi, Mario",973210,12003,97,1981-82,NY,10,1,5,5,5,2,0,57,7,3,0,0,3,0,0,0,0,3.624853134,28,246,1.957785368,Exceeds Expectations
1804,"Bingham, Jonathan",973222,10705,97,1981-82,NY,22,1,5,5,3,3,2,17,8,2,1,0,2,0,0,0,0,4.119118214,24,246,2.095779896,Exceeds Expectations
1805,"Blanchard, James",972218,14206,97,1981-82,MI,18,1,2,2,2,1,1,9,2,1,0,0,0,0,0,0,0,1.787518263,66,246,1.750793576,Meets Expectations
1806,"Bliley, Tom",974603,14802,97,1981-82,VA,3,0,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,0.612742066,52,195,0.241476968,Exceeds Expectations
1807,"Boggs, Corinne",971802,14067,97,1981-82,LA,2,1,0,0,0,0,0,6,2,2,2,2,1,0,0,0,0,1.178882718,90,246,0.621394157,Exceeds Expectations
1808,"Boland, Edward",972102,830,97,1981-82,MA,2,1,7,6,6,6,6,5,2,2,1,1,2,0,0,0,0,7.563296795,6,246,2.509763479,Exceeds Expectations
1809,"Bolling, Richard",972505,835,97,1981-82,MO,5,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1.032805204,97,246,3.874009609,Below Expectations
1810,"Boner, William",974205,14607,97,1981-82,TN,5,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.073581167,217,246,0.414402366,Below Expectations
1811,"Bonior, David",972212,14407,97,1981-82,MI,12,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0.084075935,211,246,0.48339963,Below Expectations
1812,"Bonker, Don",974703,14208,97,1981-82,WA,3,1,2,2,2,2,1,14,4,1,1,1,2,0,0,0,0,2.626584768,41,246,1.750793576,Exceeds Expectations
1813,"Bowen, David",972402,14005,97,1981-82,MS,2,1,0,0,0,0,0,9,2,0,0,0,1,0,0,0,0,0.222111404,176,246,1.81979084,Below Expectations
1814,"Breaux, John",971807,13056,97,1981-82,LA,7,1,6,6,6,5,3,24,13,7,6,4,2,1,1,1,0,8.565567017,3,246,1.81979084,Exceeds Expectations
1815,"Brinkley, Jack",971003,11005,97,1981-82,GA,3,1,4,4,4,4,1,18,8,1,1,1,1,0,0,0,0,4.106278419,25,246,2.026782751,Exceeds Expectations
1816,"Brodhead, William",972217,14209,97,1981-82,MI,17,1,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0.482782155,146,246,0.552396894,Meets Expectations
1817,"Brooks, Jack",974309,1077,97,1981-82,TX,9,1,6,5,5,5,2,14,9,4,3,1,2,0,0,0,0,5.841892242,15,246,4.934411526,Meets Expectations
1818,"Broomfield, William",972219,1087,97,1981-82,MI,19,0,0,0,0,0,0,10,1,1,1,1,1,0,0,0,0,0.67651242,43,195,1.06944418,Meets Expectations
1819,"Brown, Clarence",973507,10786,97,1981-82,OH,7,0,2,1,1,1,0,24,3,0,0,0,1,0,0,0,0,1.09249413,21,195,0.793455124,Meets Expectations
1820,"Brown, George",970536,10573,97,1981-82,CA,36,1,1,1,1,1,0,11,3,1,0,0,7,0,1,0,1,1.097936988,96,246,1.81979084,Meets Expectations
1821,"Brown, Hank",970604,14803,97,1981-82,CO,4,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,0.191994995,109,195,0.241476968,Meets Expectations
1822,"Broyhill, James",973310,10574,97,1981-82,NC,10,0,2,1,1,1,0,14,5,0,0,0,0,0,0,0,0,1.076693058,23,195,0.862452388,Meets Expectations
1823,"Burgener, Clair",970543,14007,97,1981-82,CA,43,0,0,0,0,0,0,5,2,1,1,1,1,0,0,0,0,0.66983825,44,195,0.517466068,Meets Expectations
1824,"Burton, John",970505,14076,97,1981-82,CA,5,1,0,0,0,0,0,11,2,0,0,0,7,0,1,1,1,0.360710889,157,246,1.750793576,Below Expectations
1825,"Burton, Phillip",970506,10577,97,1981-82,CA,6,1,3,3,3,2,0,23,5,1,0,0,43,0,1,1,1,2.415103197,45,246,2.095779896,Meets Expectations
1826,"Butler, M.",974606,13055,97,1981-82,VA,6,0,1,1,0,0,0,9,3,1,0,0,3,0,0,0,0,0.517697513,57,195,0.517466068,Meets Expectations
1827,"Byron, Beverly",972006,14608,97,1981-82,MD,6,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.073581167,219,246,0.414402366,Below Expectations
1828,"Campbell, Carroll",974004,14609,97,1981-82,SC,4,0,2,2,0,0,0,5,0,0,0,0,2,1,1,1,1,0.444135934,65,195,0.310474247,Meets Expectations
1829,"Carman, Gregory",973203,14804,97,1981-82,NY,3,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0.189542279,112,195,0.241476968,Meets Expectations
1830,"Carney, William",973201,14610,97,1981-82,NY,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.036790583,179,195,0.310474247,Below Expectations
1831,"Chappell, Bill",970904,12007,97,1981-82,FL,4,1,1,0,0,0,0,30,2,0,0,0,5,0,1,1,1,0.613339543,128,246,0.759388745,Meets Expectations
1832,"Chappie, Eugene",970501,14805,97,1981-82,CA,1,0,0,0,0,0,0,6,2,1,1,1,3,0,0,0,0,0.687007189,42,195,0.241476968,Exceeds Expectations
1833,"Cheney, Dick",975001,14611,97,1981-82,WY,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0.15834105,131,195,0.310474247,Meets Expectations
1834,"Chisholm, Shirley",973212,12008,97,1981-82,NY,12,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.061317641,222,246,0.759388745,Below Expectations
1835,"Clausen, Don",970502,10579,97,1981-82,CA,2,0,0,0,0,0,0,13,2,1,1,1,1,0,0,0,0,0.767946482,36,195,0.862452388,Meets Expectations
1836,"Clay, William",972501,12009,97,1981-82,MO,1,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0.287650496,167,246,1.957785368,Below Expectations
1837,"Clinger, William",973823,14612,97,1981-82,PA,23,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.091434054,160,195,0.310474247,Below Expectations
